cust_id,credit_actual_dt,credit_mat_dt,credit_lmt,credit_term,to_credit_lmt,to_credit_term
wdcwnGVSfGnOIy,245,305,25000.0,59,25000.0,59.0
z18706381760,157,3958,15000.0,3800,13214.285714285714,668.8571428571429
jd_4991e8ac78d38,-386,3958,47500.0,4343,47500.0,1603.25
旺仔的旺仔,-992,3958,66250.0,4949,66250.0,3122.5
wdaCZXQfQBZVlr,-469,305,26250.0,773,26250.0,773.0
13353437999_p,0,305,33750.0,304,26875.0,304.0
jd_4422b39ae24e5,-319,305,22500.0,623,22500.0,623.0
zj253004849,233,305,5000.0,71,5000.0,71.0
jd_7da55e4f96141,39,3958,47375.0,3918,44722.22222222222,1482.6666666666667
15144945508_p,-623,3958,37500.0,4580,37500.0,1535.8333333333333
lixiaoyeyang,-463,3958,48750.0,4420,48750.0,1375.8333333333333
jd_7eca5e927aab4,-304,305,13750.0,608,13750.0,608.0
jd_6a51610234908,-199,305,14375.0,503,11562.5,503.0
jd_6bfbfc777ae50,66,305,12000.0,238,11839.285714285714,238.0
jd_74295635fbb97,-247,3958,37500.0,4204,37500.0,3160.285714285714
13964715303_p,132,305,37500.0,172,37500.0,172.0
15052957013_p,-705,3958,27500.0,4662,27500.0,2574.5714285714284
tanjingwen_mee,201,3958,16250.0,3756,14444.444444444445,1726.5555555555557
jd_776e7c9df6d2f,53,3958,11375.0,3904,11375.0,2686.3333333333335
jd_4578ce7cdd527,-384,3958,35000.0,4341,33958.333333333336,3123.3333333333335
18696858700_p,-583,305,18750.0,887,18750.0,887.0
jd_6740246934492,183,305,7625.0,121,7625.0,121.0
18677257588_p,-89,305,10000.0,393,10000.0,393.0
jd_609a9b7383518,239,3958,11250.0,3718,8437.5,1891.5
jd_6b3e130ada0dd,-96,305,27000.0,400,23900.0,400.0
wangzhenwzj,275,3958,27500.0,3682,27500.0,3682.0
jd_4b815e26b5143,-219,305,32500.0,523,32500.0,523.0
jd_5f670e5982d6e,-395,3958,21250.0,4352,21250.0,1307.8333333333333
18609129987_p,92,3958,13500.0,3865,12750.0,2647.3333333333335
贾子继,242,3958,21250.0,3715,21250.0,670.8333333333334
八月雨子,64,305,5250.0,240,5250.0,240.0
jd_449ba2c8bff9d,47,3958,10000.0,3910,6875.0,2083.5
jd_7665764a4c8cf,101,3958,8000.0,3856,8000.0,2638.3333333333335
tanguifeng0612,-94,305,21250.0,398,21250.0,398.0
wdNZxyiKWuTcGjQ,-65,305,11250.0,369,11250.0,369.0
jd_62b772e6590b5,243,305,3750.0,61,3750.0,61.0
吴徳利,-717,3958,68750.0,4674,68125.0,1751.6
13653419776_p,-848,3958,41250.0,4805,41250.0,4805.0
jd_41adbee05cc25,-271,3958,37500.0,4228,37500.0,2723.823529411765
lisaifa,-566,3958,31875.0,4523,31875.0,4523.0
weijx910327,108,3958,11250.0,3849,11250.0,2022.5
jd_7593a72e36121,-9,305,15000.0,313,12678.57142857143,313.0
18858376129_p,-398,305,37500.0,702,31944.444444444445,702.0
13820581875_p,-922,3958,75000.0,4879,75000.0,3052.5
jd_4272246720752,243,3958,5000.0,3714,5000.0,1887.5
jd_4ac37d25a7d09,-66,305,11250.0,370,11000.0,370.0
jd_428764e221df3,89,305,5000.0,215,5000.0,215.0
513159599_m,-366,3958,29625.0,4323,25729.166666666668,3105.3333333333335
3764952-944430,-204,305,21250.0,508,21250.0,508.0
jd_771718def0a27,-181,3958,29750.0,4138,26863.636363636364,2809.6363636363635
jd_6c0b1d9def837,276,3958,25000.0,3681,25000.0,1854.5
jd_5f03ef7972ac6,-82,3958,6875.0,4039,6875.0,2577.8
jd_6d09d2b47f93f,-148,3958,21125.0,4105,18375.0,2278.5
jd_4a9787ee6ff82,92,3958,18250.0,3865,17477.272727272728,1540.3636363636363
jd_6dce4f5f0646a,-91,3958,12500.0,4048,11250.0,2830.3333333333335
jd_742b65af0e63e,-352,3958,43125.0,4309,37375.0,2117.2
jd_622abd148b646,243,3958,6250.0,3714,6250.0,1887.5
zzf4009,-500,3958,9750.0,4457,9187.5,3543.75
vinlay,-28,3958,40000.0,3985,36284.72222222222,2767.3333333333335
jd_449881ffa0e37,243,3958,3750.0,3714,3750.0,2496.3333333333335
jd_767cfe8071bbb,-95,3958,7000.0,4052,7000.0,3321.4
jd_6e0e1ca1780cd,-15,3958,11250.0,3972,11250.0,1536.6666666666667
jd_5a2ec9d21e25d,-73,3958,32500.0,4030,29090.909090909092,2369.5454545454545
jd_6c6283f390376,-371,305,10000.0,675,10000.0,675.0
jd_4dc785ed3d579,-534,3958,26250.0,4491,25892.85714285714,2925.4285714285716
jxw666666,-142,305,41250.0,446,30000.0,446.0
jd_7c530bd9a0b15,-647,3958,47500.0,4604,47500.0,2777.5
酒后的坠落,-674,305,34250.0,978,27750.0,978.0
jd_5c91dbdcffdcd,-97,3958,8125.0,4054,8125.0,2227.5
woshilumeijiao,-617,3958,11250.0,4574,8541.666666666666,3356.3333333333335
13311162312_p,-423,3958,32500.0,4380,32500.0,1944.6666666666667
huitiecheng,-606,305,49875.0,910,44083.333333333336,910.0
jd_4916f20f50f9d,-38,3958,22500.0,3995,22333.333333333332,2290.266666666667
jd_42185d9fbb4e0,348,3958,7625.0,3609,7625.0,3609.0
jd_6038afcf8acb9,-53,305,20250.0,357,15250.0,357.0
23410475-158473,-758,3958,41250.0,4715,41250.0,3091.4444444444443
jd_629681dd0138b,56,3958,32250.0,3901,29573.529411764706,1107.5294117647059
jd_4d91703c95058,-491,3958,27500.0,4448,26630.434782608696,1747.9565217391305
leeshine1234,-717,3958,50750.0,4674,48937.5,4217.375
jd_76a248e2b7c23,19,305,16625.0,285,16625.0,285.0
joanna2266,-36,3958,45000.0,3993,40068.181818181816,2332.5454545454545
夏天的冰淇林,-618,305,25000.0,922,25000.0,922.0
伟哥就是雄壮,235,305,8750.0,69,8750.0,69.0
18031270606_p,-940,305,46250.0,1244,46250.0,1244.0
jd_4fe90f3295005,99,3958,19750.0,3858,16476.190476190477,2118.4761904761904
jd_7d01ac7832ce0,18,305,6250.0,286,6250.0,286.0
jd_4e19f27aec1ac,-285,3958,15000.0,4242,15000.0,1319.6
jd_6cfcc0d047c6c,-618,3958,35000.0,4575,32321.428571428572,1965.7142857142858
是你DE益达,-71,305,5000.0,375,5000.0,375.0
jd_5381b0eed96fd,-94,305,23750.0,398,23750.0,398.0
信ISPOWER,30,3958,17250.0,3927,16250.0,1004.6
jd_4e30fc4fb60cf,22,3958,11375.0,3935,10325.0,1499.6666666666667
jd_62fcf89b409c9,-72,3958,39000.0,4029,35454.545454545456,1372.2727272727273
aaadffg,197,3958,17500.0,3760,17500.0,439.09090909090907
wdGkCMnwINdkDD,142,305,3750.0,162,3125.0,162.0
茉莉小圆脸,264,305,6250.0,40,6250.0,40.0
13798777131_p,-394,3958,37500.0,4351,37500.0,1915.6666666666667
18665063373_p,-995,3958,43750.0,4952,43750.0,1603.4166666666667
蔡家望,-228,3958,45000.0,4185,45000.0,3728.375
jd_7bab6855fba0c,-613,305,36250.0,917,36250.0,917.0
jd_7fb05f953d49f,61,3958,8750.0,3896,8750.0,1704.2
jd_62d86338f9351,-41,305,13750.0,345,13750.0,345.0
18380410652_p,12,3958,23750.0,3945,19659.090909090908,1288.2727272727273
13543588366_p,-329,3958,11250.0,4286,10955.882352941177,1922.2941176470588
jd_6dc43322b0f05,29,305,33375.0,275,33375.0,275.0
jd_63c771db09f9c,216,305,5000.0,88,5000.0,88.0
jd_746f192515365,-648,305,38250.0,952,38250.0,952.0
我取不了名字,-222,3958,21250.0,4179,20902.777777777777,1743.6666666666667
wddleXhsjWbheD,-316,3958,22500.0,4273,18750.0,1350.6
trian23,-304,305,26250.0,608,17500.0,608.0
saysha,63,3958,6250.0,3894,6250.0,2980.75
jd_7dd2f1a7dc0e2,-591,305,62500.0,895,62500.0,895.0
孙胜强521,-452,3958,45000.0,4409,45000.0,2582.5
jd_6effd5a206c6d,-110,3958,51125.0,4067,42791.666666666664,1631.6666666666667
jd_7de7f0f16b196,-92,305,10000.0,396,10000.0,396.0
jd_4fa947c6e30a1,61,3958,5625.0,3896,5000.0,2069.5
relang112,37,3958,61000.0,3920,59869.04761904762,1832.5714285714287
jd_4a9b382f77eff,-87,3958,7500.0,4044,7500.0,4044.0
wdNpinpteXYXBA,105,3958,8000.0,3852,6875.0,1416.6666666666667
jd_6a030b31f54a8,-99,3958,18750.0,4056,18750.0,2229.5
jd_7c50f97932b9d,174,3958,3750.0,3783,3750.0,3783.0
jd_6e40e681cdb6d,10,3958,40250.0,3947,38000.0,2642.3571428571427
jd_7377bb0c70365,42,3958,30000.0,3915,30000.0,1322.5483870967741
jd_55df1571b12c6,-308,305,26250.0,612,26250.0,612.0
jd_5eda589f63305,-626,3958,53750.0,4583,53750.0,3365.3333333333335
jd_5d7cdec7e49dd,185,305,18750.0,119,18750.0,119.0
jd_564248e521048,-65,3958,5000.0,4022,5000.0,4022.0
668223510_130880328,-485,3958,53750.0,4442,53750.0,3224.3333333333335
jd_65fd2c8917404,-319,3958,13250.0,4276,13181.818181818182,1951.3636363636363
jd_60aa1a99c4e03,190,305,45000.0,114,45000.0,114.0
jd_4fcf572accf13,177,3958,13000.0,3780,11500.0,1953.5
jd_4935a510e71fc,10,3958,19000.0,3947,19000.0,3338.1666666666665
jd_40c2d92ec9a97,93,3958,6500.0,3864,6125.0,2037.5
李江春649512802,243,3958,8750.0,3714,8750.0,1887.5
422730809-114812,-72,305,45750.0,376,45500.0,376.0
zsy49090498,-26,3958,25000.0,3983,19140.625,1014.9375
13672736528_p,-594,305,23750.0,898,23750.0,898.0
jd_453d42654dd85,-188,3958,25000.0,4145,25000.0,1535.7142857142858
jd_595836161a911,130,3958,15000.0,3827,15000.0,1635.2
jd_74356cf1796d5,100,3958,45000.0,3857,45000.0,3857.0
jd_5bd13c335b207,291,3958,5000.0,3666,5000.0,3666.0
jd_4cc21c5ec3ec0,-215,305,6000.0,519,6000.0,519.0
king900517,-72,3958,22375.0,4029,19041.666666666668,781.8888888888889
喜妖妖110,119,3958,36875.0,3838,22031.25,1098.25
wenbodoudou,186,3958,20750.0,3771,20375.0,2401.125
jd_643a34731ccd6,-134,305,37500.0,438,37500.0,438.0
jd_7d787472f76f9,-705,3958,67500.0,4662,67500.0,2835.5
jd_5f3f152dfb6e3,-617,305,28750.0,921,28750.0,921.0
jd_4f4ca800cc626,273,3958,17500.0,3684,17500.0,3684.0
jd_756cabd91642b,-681,305,26250.0,985,26250.0,985.0
wt449006832,-325,305,37500.0,629,37500.0,629.0
jd_5f5030eae4b5a,-134,305,17500.0,438,17500.0,438.0
15801077627_p,-266,305,21250.0,570,21250.0,570.0
liaowangping2021,242,305,8750.0,62,8750.0,62.0
wdLmsUZFcKeEvk,60,3958,7500.0,3897,7115.384615384615,806.0
jd_7a03116b5ae13,57,3958,37500.0,3900,37500.0,3117.214285714286
jd_7713e3acc4d5f,61,305,3750.0,243,3750.0,243.0
jd_7999f018a92ad,100,3958,10000.0,3857,10000.0,1117.25
wdROQZDwXpRGQg,25,3958,7875.0,3932,7875.0,2714.3333333333335
jd_6818f36121e9f,125,3958,31250.0,3832,30468.75,1396.6666666666667
yeife8823,111,3958,48500.0,3846,42875.0,2019.5
jd_79f5a4cff1f75,145,305,15000.0,159,15000.0,159.0
jd_63b69daa64a07,-620,3958,18250.0,4577,17650.0,1654.6
jd_4c2a95eccb339,-681,305,45000.0,985,45000.0,985.0
沃特睿,-315,305,36250.0,619,36250.0,619.0
jd_65932774c9623,236,305,7500.0,68,7500.0,68.0
wdNHUYebyuyAzwj,56,3958,13750.0,3901,11875.0,2074.5
qianqianan_m,-3,3958,40625.0,3960,34375.0,1524.6666666666667
jd_4da68bf4e4c10,-116,3958,48750.0,4073,34583.333333333336,2855.3333333333335
jd_6418cdc7df6ff,142,3958,16875.0,3815,16156.25,1988.5
WZ13983175401,151,3958,12250.0,3806,12250.0,3806.0
jd_7be62c4a3bbb3,204,3958,30000.0,3753,30000.0,1317.6666666666667
jd_707f0bf04e388,-610,305,22500.0,914,22500.0,914.0
jd_6e29b32371341,-51,305,35500.0,355,32833.333333333336,355.0
jd_464154cc654f5,-411,305,21250.0,715,21250.0,715.0
jd_7737f918be65f,-64,3958,27500.0,4021,27109.375,3336.0625
jd_5aa10f25107cf,-284,305,27625.0,588,22046.875,588.0
jd_676648c23ada3,-18,3958,7500.0,3975,7500.0,3975.0
jd_7cb49da74bd8d,158,305,5500.0,146,5500.0,146.0
jd_78e0873d3d376,-596,305,7625.0,900,7625.0,900.0
wdNBFUofLDbKPlU,-192,3958,42375.0,4149,40328.125,2779.125
qq1066493909,-610,3958,21250.0,4567,21250.0,2740.5
96184995-465668,-106,3958,15000.0,4063,15000.0,2497.4285714285716
jd_40e0bd0fcb0dd,-34,3958,25875.0,3991,22462.5,1799.2
jd_629b547ad1d41,-15,3958,17500.0,3972,17500.0,3160.222222222222
jd_702e7f0d22aae,-670,305,33750.0,974,33750.0,974.0
jd_526a28558e47d,53,3958,37500.0,3904,37500.0,1937.0
15286060464_p,-4,305,11375.0,308,11375.0,308.0
wdHsLvJfnARJiI,130,305,12375.0,174,12375.0,174.0
出门请向右,-670,3958,32875.0,4627,23937.5,2800.5
13827815100_p,-28,305,15000.0,332,14375.0,332.0
czh2288,-4,3958,33750.0,3961,27500.0,2743.3333333333335
jd_7d597b931a077,-295,305,14250.0,599,14250.0,599.0
15848448033_p,247,305,7500.0,57,7500.0,57.0
jd_6c639cafedb26,-381,3958,28750.0,4338,28750.0,3385.0434782608695
jd_640e3c000e9d1,363,3958,2500.0,3594,2500.0,3594.0
jd_4e3c73e7654e9,-621,305,22500.0,925,22500.0,925.0
jd_4b497792dc8de,-211,305,35750.0,515,31625.0,515.0
jd_7a54df0dbbf3b,218,3958,30000.0,3739,30000.0,1303.6666666666667
13662482383_p,7,3958,31125.0,3950,17343.75,1210.25
jd_73b3cfc2327cd,-614,3958,21250.0,4571,21250.0,2744.5
jd_5a5d4a847527e,90,3958,13750.0,3867,10250.0,2405.8
jd_65dc8b5e4ac4d,188,3958,15750.0,3769,15750.0,3769.0
jd_751d5f2f594c3,57,3958,6625.0,3900,6175.0,1708.2
1380804900_m,-94,3958,27625.0,4051,24147.727272727272,1726.3636363636363
jd_66f2c2375d228,-384,3958,37500.0,4341,25454.545454545456,820.8363636363637
jd_5a2a8f6ab8b20,36,305,13500.0,268,11500.0,268.0
812314172_210754112,-43,3958,34875.0,4000,31000.0,1564.6666666666667
wdGQleOlkzECGZ,102,3958,9000.0,3855,9000.0,2637.3333333333335
flyholand,-198,305,55000.0,502,55000.0,502.0
jd_52bc252629f1e,-608,3958,22500.0,4565,22500.0,2738.5
tuzhanhm,-622,305,45000.0,926,45000.0,926.0
jd_7109d304bbc12,-335,305,8750.0,639,8750.0,639.0
zhang1779a,-96,3958,12375.0,4053,12375.0,2226.5
jd_465999660a4cd,-373,3958,36250.0,4330,36250.0,2669.5454545454545
shangyanbei,-956,305,37500.0,1260,37500.0,1260.0
347780001-638113,-162,305,20125.0,466,20125.0,466.0
jd_5c19700a29f1d,-398,3958,28750.0,4355,25833.333333333332,3137.3333333333335
jd_745af8989b8f3,246,3958,4500.0,3711,4500.0,2899.222222222222
jd_608562428dfd1,362,3958,14875.0,3595,14875.0,3595.0
xiali1030,-81,3958,51500.0,4038,46833.333333333336,1602.6666666666667
jd_6f90d36c0df5d,227,305,8750.0,77,8750.0,77.0
angelsadis_m,-31,305,57500.0,335,57500.0,335.0
jd_7d7442967e7d2,150,3958,31500.0,3807,23400.0,1615.2
420645682_m,-64,3958,45750.0,4021,40340.90909090909,2194.5
15906179091_p,278,3958,5000.0,3679,5000.0,3679.0
spanow1987,-386,3958,37375.0,4343,32416.666666666668,3125.3333333333335
jd_578796e3bef69,117,3958,12500.0,3840,12500.0,2622.3333333333335
娣帅end,-400,3958,30000.0,4357,30000.0,2165.2
jd_46439dc1a7898,-606,305,42500.0,910,42500.0,910.0
7266625-889395,-451,305,23750.0,755,20937.5,755.0
jd_5609a1bf94890,-713,3958,12500.0,4670,11428.57142857143,2582.5714285714284
jd_44b57125a32bd,-257,305,29250.0,561,29250.0,561.0
bingyuxiaoming5,142,3958,25000.0,3815,25000.0,1075.25
jd_6a53a665b12cc,372,3958,3750.0,3585,3750.0,3585.0
jd_76f615a5706dd,31,305,10000.0,273,9583.333333333334,273.0
jd_55e12bba2fdb7,-386,3958,18000.0,4343,16600.0,1907.6666666666667
jd_6da7adce50134,-556,3958,37500.0,4513,37500.0,2425.5714285714284
100964794-825612,-683,3958,70000.0,4640,70000.0,3596.285714285714
252030777,-276,305,17500.0,580,17500.0,580.0
jd_6fd8a210c1411,-379,3958,50625.0,4336,47250.0,2874.8
wang123mn111,240,305,20000.0,64,20000.0,64.0
jd_6f274405c0e2b,304,3958,5000.0,3653,5000.0,3653.0
jd_708b071fb44c2,-26,3958,18000.0,3983,16500.0,1243.25
18563816200_p,-23,305,23750.0,327,22777.777777777777,327.0
jd_7b001ed21cc0f,114,3958,9500.0,3843,9500.0,2929.75
jd_5c5b97eb9b676,-685,305,37500.0,989,37500.0,989.0
pgm5169,-421,305,25000.0,725,25000.0,725.0
q735032088,169,3958,11375.0,3788,11375.0,2874.75
jd_42980fed7c062,182,3958,6250.0,3775,6250.0,3775.0
13672600751_p,-449,3958,21875.0,4406,21625.0,2158.0
yanqingJD,62,3958,40375.0,3895,40375.0,2068.5
全部都是你613,98,305,3750.0,206,3750.0,206.0
985414473_m,68,305,16250.0,236,16250.0,236.0
jd_57fd50b7bf0a7,-18,305,21875.0,322,21875.0,322.0
jd_7ac48b1475932,-311,3958,48750.0,4268,35208.333333333336,1223.8333333333333
红驴公子,-435,305,13750.0,739,13750.0,739.0
jd_59ba588f556d0,44,3958,19500.0,3913,13500.0,2086.5
wduOCUppYyNijK,-198,3958,13250.0,4155,11250.0,3111.285714285714
jd_6cefd7ade6ec1,-292,305,12500.0,596,10000.0,596.0
15869028461_p,234,3958,12500.0,3723,12500.0,2261.8
jd_4c89628c18749,112,3958,6125.0,3845,6125.0,2018.5
jd_5b0677be84c96,-205,3958,21000.0,4162,21000.0,4162.0
yangyuanyu2012,-359,305,57500.0,663,57500.0,663.0
jd_6b0bde29be432,162,3958,6250.0,3795,5750.0,3064.4
jd_472ce5ef0a1f5,116,305,12625.0,188,12625.0,188.0
jd_440b89f82b322,-411,3958,13000.0,4368,11800.0,2176.2
jd_4181629d133d2,26,305,8750.0,278,8750.0,278.0
w3130106,-102,3958,12000.0,4059,12000.0,2232.5
jd_425bd81ed3594,-195,3958,50000.0,4152,48250.0,1960.2
13389103028_p,-134,3958,49000.0,4091,44333.333333333336,1655.6666666666667
jd_46038ebd990ac,-217,3958,50000.0,4174,49166.666666666664,1738.6666666666667
jd_6ad590ce0c68e,140,305,21250.0,164,21250.0,164.0
18005977460_p,-353,3958,32500.0,4310,32500.0,938.0
jd_4ef274ef9bf8d,-42,305,31250.0,346,31250.0,346.0
jd_7761c37195652,310,3958,6250.0,3647,6250.0,3647.0
jd_76a286011dd08,243,305,11250.0,61,11250.0,61.0
jd_41a7c07d9d4ec,-117,305,37500.0,421,37500.0,421.0
jd_46256f40bc44d,-323,3958,33250.0,4280,28678.571428571428,1148.857142857143
jd_796edba33c2f3,-614,3958,42000.0,4571,34000.0,2135.6666666666665
jd_6369a744bf6d2,264,305,20000.0,40,20000.0,40.0
jd_70823ce1d41c3,26,305,7500.0,278,7500.0,278.0
jd_57bbb19238a6f,17,3958,18625.0,3940,18625.0,3940.0
jd_5016a3eabf7a6,-316,305,28750.0,620,28750.0,620.0
jd_60466ef842f3b,17,3958,13750.0,3940,8593.75,1656.875
83459357-412966,-941,305,21250.0,1245,21250.0,1245.0
jd_5f254ae4bba01,230,305,13750.0,74,13750.0,74.0
jd_67d6182fb9da4,-660,305,43750.0,964,43750.0,964.0
jd_74f32833dd2a5,-66,3958,11250.0,4023,8125.0,2196.5
jd_726ccebe95898,88,3958,12500.0,3869,9125.0,2042.5
jd_497d1ee30252e,-142,3958,26250.0,4099,23068.18181818182,2438.5454545454545
236777794-690746,-125,3958,11250.0,4082,11250.0,2255.5
wdutlYaWsWLutq,-45,3958,9375.0,4002,9375.0,4002.0
jd_6dc9aebdde122,-70,3958,12500.0,4027,12500.0,803.7647058823529
jd_69a12f0926280,-184,3958,18875.0,4141,17883.928571428572,3097.285714285714
jd_4b01b50c744c7,-121,3958,33750.0,4078,33750.0,3347.4
ldw今晚打老虎,-119,3958,24375.0,4076,24375.0,2614.8
15986609110_p,-604,3958,71250.0,4561,71250.0,3256.3571428571427
我就是你BB,-984,3958,62500.0,4941,62500.0,3114.5
jd_7f09fae22a144,-609,305,7500.0,913,7500.0,913.0
jd_497107e2b10d4,-134,305,26250.0,438,26250.0,438.0
大叔真可怜,-271,3958,29250.0,4228,27805.555555555555,3416.222222222222
jd_61ed3bac7c7db,137,3958,6125.0,3820,6125.0,1993.5
echo_chenqi01,194,3958,12375.0,3763,12375.0,1327.6666666666667
wdeQHDOYajdUhh,-132,305,9875.0,436,9875.0,436.0
jd_6e3d33b65ba64,-885,305,51000.0,1189,51000.0,1189.0
lapeon,-204,305,13125.0,508,11562.5,508.0
jd_50981fadc949c,28,305,16125.0,276,15875.0,276.0
jd_6c67ea12f045d,-32,305,13375.0,336,13375.0,336.0
jd_4e7f037ef814d,270,3958,17500.0,3687,14375.0,3687.0
jd_GnMasOPxntOr,235,305,3750.0,69,3750.0,69.0
jd_7b7c655bb109a,230,305,3750.0,74,3750.0,74.0
江水晶,-164,3958,21750.0,4121,20500.0,2659.8
jd_7179db0ecf9c6,165,3958,6750.0,3792,6750.0,2574.3333333333335
jd_75d6d96c1edc0,-261,305,13750.0,565,13750.0,565.0
smxxzcskwb,-282,305,7500.0,586,7500.0,586.0
15814392752_p,85,3958,6875.0,3872,6458.333333333333,1436.6666666666667
kk5313,-479,3958,18750.0,4436,18750.0,3218.3333333333335
15811111272_p,4,3958,29000.0,3953,27000.0,2126.5
jd_5f79c3ef091b8,-90,305,6250.0,394,6250.0,394.0
wdOJfHvpfjSHBv,-198,3958,11250.0,4155,11250.0,1963.2
12758768-952343,-71,3958,11250.0,4028,11250.0,4028.0
jd_5d8cc26169c97,87,3958,26125.0,3870,26125.0,2500.125
jd_6e979bff33f79,-221,3958,31250.0,4178,29326.923076923078,1087.0
wdOmuAIaWkxMCT,59,3958,30125.0,3898,27058.823529411766,2393.823529411765
jd_4da98f7f413a6,-211,305,36250.0,515,29687.5,515.0
jd_65d386312c328,-36,305,3750.0,340,3750.0,340.0
twincenter,-546,305,31250.0,850,30625.0,850.0
blife18,-2,305,23875.0,306,17625.0,306.0
jd_72309c6ee7496,235,305,17500.0,69,17500.0,69.0
jd_63200f7e25ff4,91,305,9875.0,213,8000.0,213.0
jd_6ae594c22473a,20,3958,37500.0,3937,37500.0,854.78125
jd_6f4259c78d194,-111,3958,17625.0,4068,13125.0,1328.25
jd_791068e747303,-80,3958,19875.0,4037,18833.333333333332,2819.3333333333335
陈咏怡,-326,3958,36250.0,4283,36250.0,1847.6666666666667
jd_448a74dc116b3,-369,3958,18750.0,4326,16666.666666666668,1078.888888888889
chenxi514023654,-471,3958,37250.0,4428,31512.5,1322.95
jd_551f2395a0281,-464,305,45000.0,768,45000.0,768.0
62324362-74995695,152,305,30000.0,152,30000.0,152.0
15249212958_p,-369,3958,52500.0,4326,52500.0,2195.0833333333335
jd_54bc0ae1778d7,68,305,44375.0,236,44375.0,236.0
wdNjnReVeWyWRa,129,305,16375.0,175,11431.818181818182,175.0
jd_574167555c5f9,105,3958,15000.0,3852,14875.0,1294.9
jd_7e6524401f680,296,3958,10000.0,3661,10000.0,3661.0
布丁YY,-61,3958,20625.0,4018,20625.0,4018.0
云峰star,-628,305,17500.0,932,17500.0,932.0
jd_40365c8c582b1,39,3958,6250.0,3918,6250.0,995.6
jd_5962bbea6d6e3,253,305,5000.0,51,5000.0,51.0
jsygqzy,-483,305,43750.0,787,43750.0,787.0
wdrujENrbUabBx,-149,3958,17250.0,4106,16892.85714285714,2540.4285714285716
jd_64f56c3adc412,230,3958,17500.0,3727,17500.0,2437.705882352941
jd_5a417925c60b1,203,3958,7375.0,3754,7375.0,3754.0
15805939839_p,-31,3958,38750.0,3988,35397.05882352941,1409.4117647058824
jd_6dd867df27ceb,111,3958,15000.0,3846,15000.0,2019.5
wdNWkmcgtEItfWR,333,3958,15000.0,3624,15000.0,3624.0
jd_6aa7fc0476c8d,-225,3958,35000.0,4182,32697.36842105263,2643.8947368421054
jd_58ed8b1b4c18e,307,3958,11000.0,3650,11000.0,3650.0
jd_5a33fb137d728,173,3958,12500.0,3784,12500.0,861.6
农瑞宁,252,305,6250.0,52,6250.0,52.0
1206lespt,115,3958,10000.0,3842,10000.0,687.1363636363636
jd_5b4faffc00d79,-292,305,17500.0,596,17500.0,596.0
jd_49867a1dba1ea,117,3958,7500.0,3840,7500.0,2013.5
jd_48c45fb4c5cd9,-139,305,25000.0,443,25000.0,443.0
jd_6d93c889196d2,233,3958,3375.0,3724,3375.0,1288.6666666666667
jd_75ac40e0f061b,96,3958,32500.0,3861,31000.0,1669.2
wdcCEFJHmCXMus,-112,3958,14000.0,4069,13466.666666666666,3094.866666666667
18585084485_p,-545,3958,42500.0,4502,42500.0,1457.8333333333333
jd_7d6933212e96e,-468,3958,21875.0,4425,19594.594594594593,969.4594594594595
似水灬柔情,-405,305,60000.0,709,54375.0,709.0
jd_68912657020a1,27,3958,34125.0,3930,29114.583333333332,1494.6666666666667
min_f,-453,3958,50000.0,4410,42500.0,1213.625
18223073576_p,40,3958,30500.0,3917,29340.909090909092,2256.5454545454545
翟男06,-448,3958,28125.0,4405,28125.0,3491.75
jd_74ccbae26a2d4,281,3958,7500.0,3676,7500.0,3676.0
sunjc936_m,48,305,18750.0,256,18750.0,256.0
13414299104_p,-105,305,24375.0,409,20312.5,409.0
jd_41fdf7beaa694,-283,3958,42125.0,4240,35375.0,2048.2
jd_6e6534ac39fed,181,3958,12500.0,3776,8333.333333333334,2558.3333333333335
bjyqq,-798,3958,93750.0,4755,93750.0,2928.5
jd_71a9c9d3da6d0,-336,3958,33750.0,4293,27968.75,2009.875
jd_5d6c628116044,-62,305,28750.0,366,28750.0,366.0
jd_488b1682086f7,-654,3958,41250.0,4611,32250.0,2419.2
xingwang916,-1,3958,21375.0,3958,20760.416666666668,3653.5833333333335
jd_40615e01a089b,-51,305,19500.0,355,19500.0,355.0
MTR13006638627,214,305,11250.0,90,11250.0,90.0
jd_69f98ed390f8a,178,3958,7500.0,3779,5500.0,2865.75
wdQVHFzMmCNWsz,-352,3958,12500.0,4309,12500.0,1028.7551020408164
jd_478bbfe78163c,-123,305,11250.0,427,11250.0,427.0
GZLJZ,-1037,3958,64500.0,4994,64500.0,3882.217391304348
jd_4a4245f1046c6,237,3958,8750.0,3720,8750.0,1893.5
jd_42d79a0d37b49,-271,3958,35125.0,4228,32822.36842105263,959.5263157894736
jd_4b70d65cd18a7,92,305,11000.0,212,11000.0,212.0
细心品味人生,164,3958,13500.0,3793,12531.25,1966.5
jd_7768d2fbad647,-284,305,42500.0,588,42500.0,588.0
jd_46a0c04fc4bc4,-317,3958,47125.0,4274,47125.0,4274.0
15136578952_p,145,305,17375.0,159,17375.0,159.0
18657166088_p,-570,3958,47000.0,4527,39625.0,1787.25
guhuijing69325,309,3958,5000.0,3648,5000.0,3648.0
48765750-43473210,-287,3958,37500.0,4244,37500.0,1321.6
jd_55437bb3bcb84,183,3958,5625.0,3774,5625.0,1582.2
xjcqm123,-333,305,12500.0,637,12500.0,637.0
jd_NasjXlCDoOUz,258,3958,11250.0,3699,11250.0,776.6
