cust_id,typeCT,debt
jd_4b2fb74928afa,0,0.0
jd_52d87f4cfdeb8,0,0.0
jd_7646961768c1f,0,0.0
jd_7698336fa6247,0,0.0
张杰2942,0,0.0
jd_71c178c500577,0,0.0
jd_6fb5e2ca8163b,0,0.0
jd_59177b6419cbd,0,0.0
jd_5425895c27316,0,-5532.0
jd_6e2ea2097452d,0,-3749.0
18942604208_p,0,0.0
jd_72c6a97f28e2b,0,0.0
jd_7678487223c94,0,0.0
jd_7c783bc55c277,0,0.0
a18735069252,0,0.0
138855139,0,0.0
10668707-459081,0,0.0
jd_7f681bee8185f,0,0.0
13700948781_p,0,0.0
jd_448a74dc116b3,0,0.0
刘梦佳123,1,0.0
华德卢15882008768,0,0.0
emma-lxj,0,0.0
jd_4dafdb16f347f,0,0.0
jd_66f2c2375d228,0,0.0
南方公园22,0,0.0
jd_78c3836f3c846,2,0.0
jd_70902bcb9e8af,0,0.0
袁志强13540430121,0,0.0
jd_42406bf24de6b,0,-585.0
jd_721ef45f5e7c9,0,0.0
jd_7d8f021ee209f,0,0.0
jd_5e87b5ab03f1d,0,0.0
wdvMZXqvykqiCm,2,0.0
flyjenjen,1,-7473.0
jd_47284e0ddaa02,0,0.0
jd_5408dfadc5a45,1,0.0
jd_56a7f402d07c0,8,0.0
jd_7b99b39dc0ff9,0,0.0
jd_46ec8ad327e4a,0,0.0
15249212958_p,0,0.0
jd_54ec2c547fa5b,0,0.0
jd_4a14a6c4a135f,0,0.0
佳灬er,0,0.0
jd_4a400fd964235,0,0.0
jd_698b66af56dd1,0,0.0
zhihua1203,0,0.0
jd_417dca6f058cf,0,0.0
jd_7f24d5fa77e75,0,0.0
jd_610c35afe0b62,2,0.0
jd_522c8e8bd1e87,0,0.0
jd_48c8071112ca5,0,0.0
maosixiangshi0427,0,0.0
jd_60f5edcbb7cdc,0,0.0
jd_4bbfb6ca03d0a,0,0.0
jd_4230ee0c53fe9,0,0.0
jd_6bfc814b7df4a,0,0.0
jd_6172fe0154539,1,0.0
固安胖子,0,0.0
jd_7a3633e26ae7e,0,0.0
15026905567_p,0,0.0
jd_6b765f01e7cec,0,0.0
jd_56cc1abec3204,0,-4178.0
wdDJwhmscAGmQh,0,0.0
jd_411a5c99d4e2b,0,0.0
15541444105_p,1,0.0
jd_71737fcc44e06,0,0.0
an88888888,0,0.0
jd_7c0708eff39c5,0,0.0
jd_6aa2324df0715,0,0.0
jd_7c2812fa0c179,0,0.0
jd_56876d9572319,0,0.0
jd_70823ce1d41c3,0,0.0
jd_7201614887437,0,0.0
jd_47dfc5a3c00a9,0,0.0
宝岛在线,0,0.0
jd_6d9e5bdf6e442,0,0.0
jd_557f700780757,0,0.0
ZHUQ0807,0,0.0
wdSDKyttUJBLpF,0,0.0
jd_5bf8d9468467a,0,0.0
jd_48bdf940c7a13,0,0.0
jd_7ddbf2d5f8d2b,0,0.0
jd_5bbb4cc2be1ad,0,0.0
jd_71cc8f90d1493,0,0.0
jd_7beb7ec9dce00,0,0.0
a872240809,5,0.0
wdnHlLHBkYhOpO,0,0.0
jd_43c4ca087fa35,0,0.0
xyyonghen,0,0.0
jd_64aa90730ebec,0,0.0
易巧1219,0,0.0
jd_5edfe5ea268b6,0,0.0
jd_608562428dfd1,0,0.0
jd_4c7bff597d36d,0,0.0
max_hua,0,0.0
jd_57b03b3e97919,0,0.0
曼陀罗038,0,-324826.0
15869028461_p,1,0.0
jd_49b44eeb96cda,0,0.0
jd_7b3df2fca9c84,0,0.0
亲爱的玲玲,0,0.0
jd_5ed60ac410b1d,0,0.0
luowushui,0,0.0
384230580-92904793,0,0.0
13861327076_p,0,0.0
18576305344_p,0,0.0
18610325602_p,0,0.0
jd_7d787472f76f9,0,0.0
jd_6d77facbaa7cf,0,0.0
emilie_yang,0,0.0
jd_78b3836043d8d,0,0.0
1836703225_mxn,0,0.0
jd_59f534c8f75fa,0,0.0
杨林冬,0,0.0
yzz132110,0,0.0
新野克一,0,0.0
jd_433683835f5a7,0,0.0
li230245,0,0.0
jd_7c960a7ea71ad,0,0.0
15808915434_p,0,0.0
jwf1990a,0,0.0
13829376346_p,0,0.0
25910566-568993,0,0.0
15986378874_p,0,0.0
jd_57b302fe1ef95,0,0.0
kdr5362507,0,0.0
jd_5eda589f63305,0,0.0
jd_70e54bcab919f,0,0.0
jd_5582bccab373d,0,0.0
wdOTashcCYYIwc,0,0.0
jd_4ce08e6cf4c5f,0,0.0
wdGSRZvkvYqyjv,0,0.0
2591818308_m,0,0.0
jd_557e98b54e8be,0,0.0
卡恩,0,0.0
zoe6377,0,0.0
13667901056_p,0,0.0
jd_49051ee50a4f3,0,0.0
jd_6fb755e06f7f9,0,0.0
jd_4799f3b865421,0,0.0
jd_6ca4a469dba74,0,0.0
wdHSzIEpuVgdiN,0,0.0
jd_52bc252629f1e,0,0.0
mujinlau,1,0.0
布丁YY,0,0.0
jd_7a12a73bd8c98,0,0.0
jd_4032067f5fba2,0,0.0
jd_638ef070fe204,0,0.0
jd_45bac038fe3ea,0,0.0
jd_4cad244f9c46d,0,0.0
小莉0527,0,0.0
宝贝计划进行中,0,0.0
gaoqunya,1,0.0
403368140-356083,0,0.0
jd_71864d005a29e,0,0.0
wdadUQhzhQRiCn,0,0.0
edenm,0,0.0
jd_4b24d58fdb79e,0,0.0
15817115465_p,0,0.0
jd_74f4497971f84,0,0.0
guangtiejituan,0,0.0
jd_478bbfe78163c,0,0.0
jd_7ffb0e42c65f4,0,0.0
15016146137d,0,0.0
15119306880_p,0,0.0
jd_6e8fa494c8358,0,0.0
snooze612,0,0.0
jd_7c5ae9d452e71,0,0.0
jd_591a9475ac382,0,0.0
jd_7c26d83783d81,0,0.0
162728641-82762264,0,0.0
wdNMVYeAdlVmfzs,0,-2509.0
黎力升,0,0.0
13397571855_p,0,0.0
jd_568ab593d5a0e,0,0.0
jd_4edcf62d7c0a1,0,0.0
ZYGL122,0,0.0
13394110903_p,0,0.0
wdsFuMimUDleiz,0,0.0
jd_5352b6f17493c,0,0.0
jd_482413aa9b35e,1,0.0
jd_43d4b21087dd3,0,0.0
jd_464b363552dee,0,0.0
jd_52a718d9d07db,0,0.0
51397613_m,0,0.0
jd_6e42f1a242577,0,0.0
张涵然,0,0.0
100844576-430952,0,0.0
jd_613cddff388ec,0,0.0
jd_77cf2bedcefff,0,0.0
jd_45fa2d2c72d62,0,0.0
顾跃琴,0,0.0
jd_732f3246f68cb,0,0.0
huang15035744935,0,0.0
jd_55df1571b12c6,0,0.0
cong668800,0,0.0
jd_4293a185f7f42,0,0.0
影子444,0,0.0
jd_678e61304e0c4,0,0.0
jd_6466134d73fc7,0,0.0
jd_7b0d653336656,0,0.0
jd_75e56cb0de529,0,0.0
jd_53019631dd6a7,0,0.0
15000620426_p,0,0.0
jd_47a7176c8c331,0,0.0
13353437999_p,0,0.0
154038831-250956,0,0.0
13723713704_p,0,0.0
af7287888,0,0.0
jd_67c0c0885d767,0,0.0
jd_7ff63694d5819,0,0.0
jd_72455da7889b4,0,0.0
172059986_m,0,0.0
jd_58489f8ea8ec8,0,0.0
jd_515678732e304,0,0.0
wdLmsUZFcKeEvk,0,0.0
jessexiong,0,0.0
15902809053_p,0,0.0
jd_68d2ed57aa803,0,0.0
wdBtMcoidUNUik,0,0.0
jd_54d497d9b9cc3,0,0.0
873584558_m,0,0.0
jd_58f3289d20195,0,0.0
jd_5d28cfcd2ff23,0,0.0
jd_500a0d8ea2c74,0,0.0
jd_76d31aaa4e70b,0,0.0
jd_515f7073e813a,1,0.0
jd_61033afb54de2,1,0.0
jd_52ce05f2efe7e,1,0.0
jd_6047b54cb83bb,1,0.0
15601606485_p,0,0.0
jd_46a11007ee5fc,0,0.0
jd_7adc7e2e76b38,0,0.0
jd_500ef06a4d021,0,0.0
jd_6518e5a8b97e4,0,0.0
63680611-33503052,0,0.0
jd_7296125b21986,0,0.0
jd_7f89e92a43194,0,0.0
jd_6d87c74413bb5,2,0.0
jd_4af535129d4ae,0,0.0
wdZhrIxzgVALIl,0,0.0
jd_565309d3e02ce,0,0.0
wdVcLWXhIkEIyk,0,0.0
jd_7d0a43b00c9ed,0,0.0
wdZXmbVGsEZRuW,0,0.0
jd_4921d971c5f63,0,0.0
jd_70e4ab33dcf2f,0,0.0
jd_7b1cdf53581de,0,0.0
chenhu239,1,0.0
jd_41a76ce4f9d19,0,0.0
jd_5c9d626ce0e71,0,0.0
jd_6eea3c55c4354,0,0.0
jd_5b3777538a8ce,0,0.0
jd_6ff6032653e68,8,0.0
肖艺顺,0,0.0
jd_533fdbfdeb58c,1,0.0
13391068782_p,0,0.0
jd_45b583f8185c4,0,0.0
可可卡西,0,0.0
jd_5d55c068702d7,0,0.0
jd_7a54df0dbbf3b,0,0.0
jd_5fd9ce2497060,0,0.0
jd_621ce445f1ba2,1,0.0
jd_65d7123e1a15c,0,0.0
jd_64895a8ceea21,0,0.0
jd_7701183585551,0,0.0
jd_7ce9d7e3df19a,0,0.0
jd_684c0210736e3,0,0.0
cheng59240,1,0.0
jd_788645e2951c5,0,0.0
jd_62659c42a83f7,2,0.0
18121581144_p,0,0.0
jd_5ddc02b18b0f5,0,0.0
shangyuyi,0,0.0
jd_70dfc14f82971,3,0.0
13809263364_p,0,0.0
qq184430695,0,0.0
13815781631_p,0,0.0
风800906,0,0.0
10815622-93074651,0,0.0
xunjia1253,13,0.0
jd_5d24123d7f803,3,0.0
璐爱kitty,1,0.0
jd_6537f47d63779,0,0.0
jd_473c9ada07ea1,0,0.0
韦加军weijiajun,0,0.0
13918534433_p,0,0.0
jd_6d73f0acb4bae,0,0.0
jd_480bb48e58b80,0,0.0
ssr-99_m,0,0.0
京7东购0物,0,0.0
jd_46ca0ab8ba7e6,0,-2758.0
jd_7a270766e28bc,0,0.0
jd_46ae882a21c69,0,0.0
jd_4749e4966165d,0,0.0
feskyxc,0,0.0
jd_6e859e97b59bd,0,0.0
ldw今晚打老虎,0,0.0
wdCNHqqReqWvGg,0,0.0
jd_43f550bd50473,0,0.0
jd_746f192515365,0,0.0
jd_SgspjKBXRZws,0,0.0
jd_5c40344f5947b,0,0.0
jd_4d63c4a313448,0,0.0
912905549-896047,0,0.0
jd_648a415893843,0,0.0
jd_44639b608bae8,0,0.0
jd_45107f5851976,0,0.0
jd_75254b8e10e1e,0,0.0
jd_45b39cdbffaa0,0,0.0
jd_59db53126da44,0,0.0
jd_45ee06df25138,0,0.0
jd_4bafe4ecab5b0,0,0.0
jd_48cdebb40df11,3,0.0
wdNewHyuLPLqZQf,0,0.0
440841376-634675,0,0.0
yangc1992_m,0,0.0
18776543346_p,0,0.0
xiangxuan_89,0,0.0
jd_7756b29d6b138,0,0.0
jd_4111c0d2b70e4,2,0.0
jd_5c2e86c22cfd7,0,0.0
jd_751589d7d2e4e,0,0.0
贾振久,0,0.0
jd_754db0d6a3df8,0,0.0
阳光下勾勒幸福520,0,0.0
17653599-95834217,0,0.0
cqwzb,0,0.0
jd_71661cd04e7bb,0,0.0
jd_5d0b60233fc0b,0,0.0
jd_4870e03ed74e4,0,-21504.0
jd_7b94b4f1dcc41,0,0.0
jd_5ffb5f3e8fccd,0,0.0
u_5f3e154de6eac,0,0.0
jd_5772739faeac6,0,0.0
jd_51accb3e440de,0,0.0
jd_4a885ea329ecf,0,0.0
jd_74bf4324ffb20,0,0.0
jd_65ef1f2c67c46,0,0.0
wdpFvwqTNknYtJ,0,0.0
jd_PQRFEqjrVVzE,0,0.0
赖裕光559,0,0.0
jd_420902bd96ac4,0,0.0
jd_5a988fe93f644,0,0.0
jd_58cd8e17b4344,0,0.0
jd_541e15b6c4f19,0,0.0
jd_4357092a47916,0,0.0
jd_61b020a2a6d47,1,0.0
jd_73ddc3cc63c40,0,0.0
wdpEdhoPrkGtLD,0,0.0
jd_6403dc63375ed,0,0.0
jd_40a3dba1683d6,2,0.0
jd_585cb42f7f57c,0,0.0
wzm13948658112,0,0.0
jd_52dd7a5492e13,1,0.0
jd_533504be87fd4,1,0.0
jd_7eca5e927aab4,0,0.0
liumeng981586937,0,0.0
jd_4657c3d0b31fb,0,0.0
17875071-586518,0,0.0
227144673-139981,2,0.0
jd_4dda129c8752a,0,0.0
依然米多,0,0.0
jd_5622a93b959ff,0,0.0
jd_44f16307bc144,0,0.0
jd_4b1eb5985cbeb,0,0.0
jd_59d3c1ddd57c0,0,0.0
7788521张,0,0.0
jd_66d632c6e0fd3,0,0.0
jd_5c5b97eb9b676,0,0.0
jd_5bb38d30169ef,0,0.0
jd_67846096bceb4,0,0.0
jd_73e0dd317315c,0,0.0
kent818_m,0,0.0
jd_65b0c32fd4bda,0,0.0
jd_57f74e77d57e1,0,0.0
18501641323_p,0,0.0
jd_7f334a542f368,0,0.0
jd_50eb70bc8f248,0,0.0
彭禹荣,0,0.0
jd_7844d8519b323,0,0.0
夏明义014312,1,0.0
jd_43226773c516e,0,0.0
jd_4b0c9bde5f204,0,0.0
jd_602325a8e7c2d,0,0.0
jd_636e2d7567898,0,0.0
jd_791ccd66d8b8a,0,0.0
李振炎413,0,0.0
jd_4904dabf32e17,0,0.0
wubaisheng,0,0.0
naive,0,0.0
jd_52da189151c00,0,0.0
jd_56007b15e68f1,0,0.0
Hey处男,0,0.0
jd_78ba39c08f263,0,0.0
70785499-825271,0,0.0
18731975618_p,0,0.0
18840824607_p,0,0.0
20390553-101360,0,0.0
jd_6d96b5704f8cf,0,0.0
jd_436b0d86296aa,0,0.0
jd_732b1784acb73,0,0.0
jd_60468ebfa52b7,0,0.0
jd_48ac8c284f135,0,0.0
DZH云淡风轻,0,0.0
jd_500d7ad0f1bbb,0,0.0
时代JD,0,0.0
王先生901122,0,0.0
jd_5dd74f2355d47,0,0.0
shanzhashuwangba,0,0.0
jd_473ee327e0bbe,0,0.0
jd_657228731559b,0,0.0
hehelinlang,0,0.0
kina囡囡,0,0.0
jd_650ea16adb351,1,0.0
jd_5c91dbdcffdcd,0,0.0
jd_50541b46e364c,0,0.0
jd_645d05fd2a081,0,0.0
258532875_m,0,-629.0
13146690664_p,0,0.0
jd_6dd867df27ceb,0,0.0
jd_5afc4239a9ae7,0,0.0
jd_4912b2d5c536b,0,0.0
jd_5f254ae4bba01,0,0.0
jd_799f8f565b9ea,0,0.0
WANG153856406,0,0.0
460983567-744296,0,0.0
jd_4f4ca800cc626,0,0.0
王子展,0,0.0
jd_72a3601d79905,0,0.0
keleshiwo,0,0.0
jd_406daa7d82fcd,0,0.0
jd_43eef3dac2372,0,0.0
jd_77db91514af69,0,0.0
jd_EGshExjIfYeE,0,0.0
wdcZDYvsPsTqGF,0,0.0
jd_5c6671bb6eedd,0,0.0
zy19250963a,0,0.0
jd_5838e1ea39a07,0,0.0
jd_5f2ddcfb5f1b6,0,0.0
jd_77f477616411e,0,0.0
jd_473c032b86927,0,0.0
jd_74dbf11e12e99,0,0.0
nian2585838530,0,0.0
木瓜爱猫咪,1,0.0
jd_4082c6b11d34f,0,0.0
15278415878_p,0,0.0
jd_596ed672863c9,0,0.0
15689870465_p,0,0.0
13530132232_p,0,0.0
jd_7cb99892b7c9b,0,0.0
jd_7abd9b8a69f69,0,0.0
jd_71a8d100a1284,0,0.0
13750356219_p,0,0.0
jd_5fc38e026116a,0,0.0
jd_60aa1a99c4e03,0,0.0
装潢老王,0,0.0
jd_794f6ae52d6ec,0,0.0
jd_67bfb1c9cd16f,0,0.0
jd_547c10dc6eb40,0,0.0
zyw359655187,1,0.0
jd_61e08080a0a8f,0,0.0
jd_714b9c4ff6985,0,0.0
legend07f3z,0,0.0
陈532313,0,0.0
jd_45657092da247,1,0.0
陶叙名,0,0.0
陈保飞123456,0,0.0
jd_6d599d5f15084,0,0.0
jd_5ec505b13c091,0,0.0
jd_6a4f16f554fbf,0,0.0
jd_4ddd1499c9e4b,0,0.0
jd_7736150d9baef,0,0.0
jd_78d56bce5d430,0,0.0
jd_6050d223767df,0,0.0
jd_629b547ad1d41,0,0.0
XIXI19971255,0,0.0
jd_70b1507b63ea5,0,0.0
15955115330_p,1,0.0
jd_7aef329ab0c36,0,0.0
jd_60a5a0018aeaa,0,0.0
陈兵950921,0,0.0
39821724-44559144,0,0.0
blife18,0,0.0
jd_747180377a46a,0,0.0
lin6143008,0,0.0
问年岁情如薄纱,0,0.0
jd_777dadd8cca45,0,0.0
jd_4956e17b0bdb3,0,0.0
爱鹤失众丶,0,0.0
14527168653_p,1,0.0
jd_6f13a5f5cde47,0,0.0
jd_43915db0cc662,0,0.0
jd_409fd91dc7c8d,0,0.0
伟哥就是雄壮,0,0.0
18951351492_p,0,0.0
wdgPnauTzQpWFU,0,0.0
15927461221_p,0,0.0
jd_4cc4390392cde,0,0.0
jd_57e13c9d5cf6a,0,0.0
375220-85340416,0,0.0
jd_4e3c73e7654e9,0,0.0
jd_572ce401ccac3,0,0.0
jd_6d8a185bfd0e8,0,0.0
482998728-383980,0,0.0
jd_65f84264131aa,0,0.0
lemonwait0306,0,0.0
jd_64f60bf9bed6b,0,0.0
jd_4370bd7bc658a,0,0.0
598784543,7,-1294.0
jd_5381b0eed96fd,0,0.0
jd_6f3e2ebbf36ca,0,0.0
jd_5f5bdd8416225,0,0.0
139江,0,0.0
寂寞无厘头,0,0.0
cloudmickey,0,0.0
jd_690b30f6a77e4,0,0.0
13414299104_p,0,0.0
伍州811204,0,0.0
jd_7ba677b2f3c77,0,0.0
610441715_m,0,0.0
jd_50f66d552a7b1,0,0.0
jd_7964996d46828,0,0.0
jacky667,0,0.0
13669594999_p,0,0.0
jd_4cff9880f05d9,0,0.0
jd_7db9c69b9c23a,0,0.0
王新华340,0,0.0
121223367-912917,0,0.0
74697201-617701,0,0.0
jd_6477567ac0c30,0,0.0
jd_6518ed732e8db,0,-56708.0
jd_5060fab6ab964,0,0.0
jd_7b73da84c7bbf,1,0.0
jd_7ffa05a8cffc4,0,0.0
jd_5fbdec107fc9c,0,0.0
jd_7e6524401f680,0,0.0
jd_761f958cb34d6,0,0.0
15185055406_pvj,0,0.0
jd_494cfb437fd44,0,0.0
jd_5bf15f79d195f,0,0.0
姜晓楠811,0,0.0
jd_xskHHsEnNwlc,0,0.0
黄杰1404203730,0,0.0
jd_48302ea0d3fec,0,0.0
jd_6d9a03d300f5a,0,0.0
jd_66b903a96f79b,0,0.0
lindui2004,0,0.0
张帆张帆张帆7,0,0.0
郭碧成,0,0.0
骑驴叼香烟,0,0.0
jd_7be4fa21d5997,0,0.0
jd_75b0a42f884ab,0,0.0
fhy0204,0,0.0
喂喂52,0,0.0
jd_515401841810d,0,0.0
jd_42f2312129ac6,0,0.0
jd_4debafa2e28f0,0,0.0
jd_4f2401762febc,0,0.0
gameonexu,0,0.0
232451556-176476,0,0.0
jd_5f3bb89146e01,0,0.0
18609129987_p,2,0.0
jd_7cd82fb48ca3e,0,0.0
jd_62784a66cc723,0,0.0
jd_47a62b656b434,0,0.0
jd_5a9742a0e6761,0,0.0
风妒,0,0.0
jd_6568766613a76,0,0.0
hz15111952374,0,0.0
jd_69fe83f0296e7,0,0.0
jxw666666,0,0.0
HEILONGJIAO,0,0.0
wdAVhnJhJZjXFw,0,0.0
seeker,0,0.0
jd_5d958f9dc6797,0,0.0
jd_7a07f792ca5ca,0,0.0
13728896280_p,0,0.0
李天一ltb,0,0.0
xiaoyuanhaozi,0,0.0
王振宣,0,0.0
linyuan0557,0,0.0
橘子翔水,0,0.0
jd_796d0df66ed45,0,0.0
jd_4886f56829fd2,0,-6288.0
jd_6e40e681cdb6d,0,0.0
jd_56945e31ee455,0,0.0
一个人的世界-听雨轩,0,0.0
jd_yuodlUVhzPrD,0,0.0
jd_5aa391bfa93d9,0,0.0
zadgad,0,0.0
jd_44e8403e88351,0,0.0
jd_55afc15e4f71e,0,0.0
路上小哥,0,0.0
huijia0391,0,0.0
jd_4f340797f4c52,0,0.0
wdpsraLVNUlHJo,0,0.0
jd_7140db3d42ad8,2,0.0
jd_53d9d555926a6,0,0.0
ilovetete,0,0.0
wdVgWZLPxgUpHJ,0,0.0
jd_46b383c21a832,0,0.0
jd_6f173e36fa17f,0,0.0
jd_5b47d3eef4bc8,0,0.0
jd_7f978d32337a0,0,-10773.0
jd_5689f7101f144,0,0.0
jd_5da62f365322c,0,0.0
jd_7d12cc12e5bfa,0,0.0
wn6228,0,0.0
jd_58b066099d4a8,0,0.0
jiajiahuak_m,0,0.0
jd_49d8a4153a095,0,0.0
jd_7a03116b5ae13,0,-891.0
wdBeoonsTSuXdb,0,0.0
jd_4cb463ca7525c,0,0.0
风殇戏残月,0,-10011.0
jd_75d6c49073d1c,0,0.0
爱你没商量丶,0,0.0
cc990430,0,0.0
阿哲太岁,0,0.0
jd_4b3316d56c663,0,0.0
jd_5d0d5a0c60413,0,0.0
吉他手的灵魂,0,0.0
jd_75ddd8a82e30c,0,0.0
wdBiNRJWVNeeiA,0,0.0
jd_481bfba7d6f78,0,0.0
jd_7ef97dae047d9,0,0.0
APP大苹果,0,0.0
jd_5ab7b47bb50ed,0,0.0
13751330300_p,0,0.0
jd_7698dc5a60eaa,0,0.0
jd_41b54e050f9c4,0,0.0
jd_51b6f7addbfc5,0,0.0
wdNhZlRZLwVyrqg,0,0.0
cowoy,0,0.0
13798713885_p,0,0.0
LHMHN158,0,0.0
jd_61a64f5c387ee,0,0.0
jd_6f7ef03b2f926,0,0.0
jd_OTpUUIWrowvA,1,0.0
jd_43c1d257b7bf0,0,0.0
jd_67ca758b79605,0,0.0
15044083520_p,0,0.0
jd_56f7bca77147d,0,0.0
jd_7ad083998ba6f,0,0.0
jd_4951b8e9e7818,0,0.0
hss杰,0,0.0
wdlHkQFQdCfcYL,0,0.0
ynwynw01,1,0.0
luorihua31,0,0.0
我的小小熊,0,0.0
15318887717_p,1,0.0
jd_6d09d2b47f93f,0,0.0
wdlqDUnSAPopyf,0,0.0
jd_788eed62c274c,0,0.0
jd_5f1094cd3adee,0,0.0
jd_6788e5d02f0c6,0,0.0
jd_5574d79655458,0,0.0
heiyu1996,0,0.0
jd_42d7acd975301,0,0.0
jd_63095890841e6,0,0.0
272653751-147899,0,0.0
13808057433_p,0,0.0
wdUZutLGefXjCA,0,0.0
爱你的我呵呵,0,0.0
jd_69ddea20df944,1,0.0
柠檬萌不萌865,0,0.0
446886173,0,0.0
13570433246_p,0,0.0
jd_58d7b83024951,0,0.0
jd_6f274405c0e2b,0,0.0
jd_66b13c2156973,0,0.0
jd_7403ecce46e36,0,0.0
jd_6526297801f40,0,0.0
jd_686e9771b76d6,0,0.0
jd_75e7510c717d4,0,0.0
18279121292_p,0,0.0
18914136230_p,2,0.0
jd_5530b87a73db1,0,0.0
jd_7b4dd594f1158,1,0.0
15600612984_p,0,0.0
18618413192,4,0.0
b31504825,0,0.0
jd_42c9898765a0e,0,0.0
wdtSqUYhmwnvZX,0,0.0
jd_420b3571f05ab,0,0.0
jd_4ccdc8bc44d9c,0,0.0
jd_605a61873c34a,0,0.0
jd_59d1c33a9e253,0,0.0
wdqOMcNSmEtEPe,0,0.0
jd_5ebf06adadb7b,0,0.0
18610115814_p,0,0.0
jd_73610f6870501,0,0.0
vinlay,0,0.0
18677143878_p,0,0.0
jd_791138e04f6d0,0,0.0
wdAvHjbOrzfIdY,0,0.0
jd_619cb4cc485ee,0,0.0
落花vs散,0,0.0
flyholand,0,0.0
13554849939_p,0,0.0
jd_5e7539558ad65,0,0.0
jd_73ea4ffed7215,0,0.0
jd_4ff7f7c5eb9ae,0,0.0
jd_5824a2b71f3ad,0,0.0
w839180yp,0,0.0
jd_61463c409eb01,0,0.0
jd_78916deab720d,0,0.0
jd_7b32eb615309c,0,0.0
yangfan970582491,0,0.0
wdejDUMSerDSHD,0,0.0
jd_4cf8934a7bcf0,0,0.0
15846779957_p,0,0.0
asd23659_m,0,0.0
a1594499159,0,0.0
13559034871_p,0,0.0
jd_6b3e130ada0dd,0,0.0
jd_7cbd78886b188,0,0.0
jd_64aa56b7fc1ca,0,0.0
jd_63358a1420c3c,0,0.0
jd_7d885957cb132,0,0.0
jd_4f16f2879ccad,0,0.0
jd_41272cfca129e,0,0.0
jonldiy,0,0.0
bagangel,0,0.0
jd_60230d6b1ffd8,0,0.0
yxw0728,0,0.0
wdFoncbgzYieTb,0,0.0
u_7d41e410eec95,0,0.0
jd_75de4029f8446,0,0.0
jd_6ec3f5b6fee4f,0,0.0
jd_6ecb9c301d8f4,0,0.0
jd_719c76c9ec05b,0,0.0
jd_73bb247fe8d68,0,0.0
jd_43c99518f9dd1,5,0.0
jd_7b23d1996cd6f,0,0.0
jd_586fec6fe21b1,2,0.0
jd_5316cbd80d7cd,0,0.0
jd_5f3f152dfb6e3,0,0.0
literary_f_m,0,0.0
jd_74768df4252d5,0,0.0
jd_604bebc2c20c0,0,0.0
jd_woPdtiZaSPiH,4,0.0
18696118334_p,1,0.0
jd_77bfb59a0778a,0,0.0
jd_4d1bc9a3ac50d,0,0.0
jd_52fd3bf8bbfe9,0,0.0
jd_4997aa73a9a26,0,0.0
jd_673c811cf2372,0,0.0
xiaokang87,0,0.0
jd_6c9036542488b,1,0.0
jd_49246764d830a,0,0.0
jd_731a45dcc2144,0,0.0
默注,0,0.0
wdNzfxDWsVXFZIc,0,0.0
Fangyong52111,0,0.0
jd_41adbee05cc25,0,0.0
jd_61d7b909db097,0,0.0
wdNHhiiJSxOrBRz,0,0.0
wangzhuan821227,0,0.0
jd_6ee1f16466790,2,0.0
jd_53672a2597177,1,0.0
琪依依,0,0.0
caifeicardwell,0,0.0
wdLVIZjGKXAReo,0,0.0
jd_7aae6a1bd4011,3,0.0
12758768-952343,0,0.0
jd_4c158ff93042a,0,0.0
jd_62aea2a4fe357,0,0.0
jd_48f1dd630619d,0,0.0
jd_6222ab7e9926a,0,0.0
caixu001,0,0.0
jd_6818f36121e9f,0,0.0
wdMlZdKhOsoSyk,0,0.0
u_6aa6ddc0e8256,0,0.0
jd_7f7412355d6d6,0,0.0
wddPHcwxdVukzV,0,0.0
jd_4d91703c95058,0,0.0
657457456_m,0,0.0
jd_530bdb4eb3c7f,0,0.0
15101162407_p,0,0.0
wdSdHyZrDVNcgn,0,-33853.0
jd_5b38030e3ff1f,0,0.0
jd_639e575d89d7d,0,0.0
13556039989_p,0,0.0
jd_5b9f3eec931d1,0,0.0
jd_7c2c7fd0d5164,0,0.0
jd_681a47cb4a8a0,0,0.0
2348388-28314424,0,0.0
jd_602b8ac828921,0,0.0
jd_70a4e8f2398b5,0,0.0
117614074-453775,0,0.0
徐冬远,0,0.0
xintjlisa2012,0,0.0
wdmtuVygGxqWNI,0,0.0
jd_6059a302138c5,0,0.0
zxd1976,0,0.0
紫血语,0,0.0
121981308-967025,0,0.0
jd_77fcbcf4198c9,0,0.0
19920803罗,0,0.0
jd_6ad861afeee6b,0,0.0
jd_54287a9743e2c,1,0.0
钟连党,0,0.0
jd_5982247cefad6,0,0.0
jd_62cb4f096560a,0,0.0
jd_5c52d4f62441d,0,0.0
jd_6b4ceaeb73b6b,0,0.0
jd_670809b393380,2,0.0
jd_674a144ac2cbb,0,0.0
jd_71d676adb281e,0,0.0
jd_778f62721e77c,0,0.0
jd_4dab05d32d313,0,0.0
662148352-138906,0,0.0
jd_4690e36571c8c,0,0.0
18627103709_p,0,0.0
sunlina120_m,0,0.0
jd_500ac42ee95b3,0,0.0
jd_5edb1b3a41afe,0,0.0
jd_751d5f2f594c3,0,0.0
jd_6b8d08116f3f9,0,0.0
乐仔69,0,0.0
jd_69a3149bf9bff,0,0.0
xuweida1458,2,0.0
jd_7d5a60c7d59de,0,0.0
jd_6f0b33a99cfb2,0,0.0
jd_7737f918be65f,0,0.0
jd_5221649353aba,0,0.0
jd_4c50fd248a742,1,0.0
jd_475c2a86f367b,0,0.0
