cust_id,apply_amount,apply_dateDT
wdEgcgAdbAQybb,10625.0,56
wdGNMtpSwWMMCr,43750.0,119
wdGtoSiMTuZmWn,8750.0,56
wdGyDYnWXffjxj,7750.0,249
wdGyYUSwiHDvBK,7875.0,241
wdHDEKyzJcgAsa,8125.0,241
wdISFBIVABntHf,8750.0,238
wdJHLhMXApgIFd,8750.0,287
wdJbzbuvtGYVYl,12500.0,36
wdJgyaTRBiLjmM,5000.0,117
wdLVIZjGKXAReo,18750.0,37
wdLzCdwxifnjTC,6375.0,89
wdNABJgtPGMcvKx,8000.0,144
wdNLxhcqqpALbjh,10000.0,29
wdNbUUJJWVDtpKP,1357.5,103
wdNdkWcUYORszDc,6125.0,237
wdNnUUDwvBtpTYr,12500.0,33
wdNocAoIrDyvtMs,10288.75,87
wdNpinpteXYXBA,3000.0,238
wdNrbkBYnPKhbwF,32500.0,253
wdNsWpwsYOmuZGS,11250.0,288
wdNueFueRooxlDt,38625.0,253
wdNzlirDZuMdXGj,41250.0,119
wdObBHskOnTqwn,10000.0,225
wdPjxjYeivSkpO,11250.0,230
wdUAYjmAvqLQvM,8625.0,332
wdVUfkQUWxrXPE,10250.0,88
wdWPlFiIDeWaQS,7500.0,255
wdZMalFzblGXUx,36250.0,119
wdZnIIedWLmTBk,62500.0,118
wddleXhsjWbheD,16250.0,29
wdeDfGzmoWKsdm,3750.0,119
wdekudMesNyTAj,3750.0,253
wdkHjTsveYXyKp,8750.0,116
wdmNQgzRTeAoMS,5000.0,245
wdngOmYpNlnUBg,8187.5,74
wdpEdhoPrkGtLD,13750.0,33
wdpsraLVNUlHJo,17665.0,203
wdrtMRGlKovnhh,18750.0,144
wdsFuMimUDleiz,37500.0,232
wdtOANBWIDRhhb,6250.0,56
wdtxoGIqPaJwwE,13750.0,223
wduGLikPTWCxfn,22000.0,286
woaini李胜男,9625.0,36
wufz542710,34375.0,232
wuqijun718,60000.0,212
wuxiaofangyihao,12500.0,27
wycmc198372,15625.0,65
x577086,7500.0,236
xiao_8760,13500.0,221
xiaobinghui,4160.0,86
xiaobingkuai0709,28750.0,28
xiejr115,17500.0,222
xingfu199-,22500.0,212
yangxukang,75000.0,31
yanwei923,30000.0,185
yclanlan520,36250.0,31
yixi0602,5000.0,228
yqf0425,9500.0,141
yuanguidong520,10000.0,112
yuanyuan860728,8750.0,239
z4545a,8913.75,96
z745023114,13750.0,238
zhuxian54188,10000.0,97
zjwzxn,16250.0,117
zjxfy2011,45000.0,209
zjy111214,7500.0,164
zkx0909,62500.0,212
zoulifei,5000.0,244
ztingde,7500.0,119
zulu砂糖,8298.75,85
zy932576525,18750.0,209
zzg870616,7500.0,56
一个老钟医,10500.0,34
一二三四825,66250.0,210
丁力1991,30000.0,41
三千城管大部长,11250.0,38
不扭纽扣青年,43750.0,56
世健0820,57500.0,117
丶BNS,21250.0,248
争取8495,18750.0,229
京7东购0物,13750.0,231
再见过去的风景,12325.0,84
刘文超4592253,22500.0,39
刘洪麟888,15441.25,97
原来我不帅1314,61250.0,118
吴旺265,6125.0,237
周丹1225,13500.0,117
周建兵84,66250.0,35
哇咦哟,11038.75,87
大尾巴兔兔兔,18750.0,230
天坠无涯3,7500.0,35
好傻干,26250.0,241
好运相伴889,15611.25,87
孙胜强521,45000.0,35
季易铭,8750.0,249
孤言1,18750.0,201
安逸的小米虫,18750.0,238
小娘子不行,25000.0,33
小康07,8375.0,256
小灿哥哥0668,16000.0,238
小罗电脑配件批发,45000.0,179
山鹰山鹰168,13125.0,355
峰晓520,27500.0,34
张涵然,11797.5,88
张辉模,18750.0,56
恒少521,26750.0,209
我取不了名字,15000.0,196
我是华2014,31250.0,239
我是骚怪,27250.0,221
我的小小熊,55000.0,231
我第一好,5000.0,30
战神燕子,8875.0,216
抬头看前方,14625.0,263
放眼观天下,12500.0,37
新手上路123456,6250.0,38
施达育,5000.0,56
易默紫,28875.0,120
晨莹莹Love葱,13750.0,118
暖暖的枫林,13750.0,31
杜文会001,8750.0,88
林生8,62500.0,171
柠檬萌不萌865,7000.0,123
格桑花姑娘,12500.0,155
桂彩红,7500.0,32
梁生36573,6125.0,237
梁静313,12500.0,35
橘子翔水,31250.0,32
毛毛19890826,8750.0,116
池子一,10000.0,208
沧海一粟538,9000.0,237
洛阳铲铲雪,7500.0,233
潜水的盗宝猫,14516.25,97
炎雪洛洛,12000.0,277
点滴挚爱,57500.0,41
熟悉的熟悉,10000.0,277
爱你的我呵呵,32500.0,29
爱家1991,23750.0,207
琛琛5211314,13556.25,84
琪依依,80000.0,232
男人是沧桑3,41250.0,32
石兆琪15247351412,7350.0,56
破相后生仔,60000.0,169
紫血语,10000.0,36
胡自旋,3750.0,238
苏本怡,18750.0,39
草原苍狼BG,16250.0,28
蔡家望,45000.0,209
薄荷三天,15250.0,88
赵13920,15125.0,36
遥远的地方1177,6250.0,38
鑫g艹百度,50000.0,30
钟远权,65000.0,119
长相扶贫,15000.0,30
门中有活,10000.0,29
黄彬0524,9250.0,224
黄智那,41250.0,163
13809263364_p,3988.75,88
13854820952_p,36375.0,37
15527950579_p,43750.0,184
15933011330_p,3750.0,124
18380503878_p,23750.0,120
25prings,6125.0,237
b31504825,18750.0,28
jd_414d71d8efc0d,5000.0,259
jd_43899e2cf50b5,13902.5,85
jd_4695555037543,37500.0,210
jd_4b9a12a8a549f,11250.0,39
jd_4c09e4fb22905,4895.0,73
jd_4cef5a2b423ca,14730.0,96
jd_541d53b170c7c,10625.0,232
jd_573a35579e179,62500.0,33
jd_65fd2c8917404,12500.0,193
jd_69016d5d3f8e4,8560.0,73
jd_6bc0476cfcfc6,6250.0,238
jd_70f86d27ce3a1,3750.0,102
jd_74bc06ac5c18b,51250.0,120
jd_7bbc64f9915c6,7500.0,262
jd_7bf849c7a5da2,7500.0,236
jd_7f20f8a994706,6125.0,242
jd_GsChZsQofkUu,5000.0,215
jd_rJVXPCkjQIng,2500.0,247
王俐4760,8750.0,241
13341439626_p,41250.0,28
13794341938_p,21250.0,224
15394555441_p,21250.0,37
18300192675_p,10463.75,78
33956294-573486,6250.0,28
hahahamoon007,6125.0,238
jd_40671fc6b4a0f,10375.0,222
jd_43973640ab724,5000.0,261
jd_44ac4dc17c246,6875.0,242
jd_4ccdc8bc44d9c,17500.0,350
jd_4f71b9095a7bc,17500.0,112
jd_54d91b26615a4,27500.0,119
jd_585e739bd54e2,26250.0,117
jd_5d26b11ffc7af,4375.0,81
jd_61a863f8378af,25000.0,31
jd_676648c23ada3,7500.0,244
jd_6dc89276a4354,20000.0,29
jd_728085e85c84a,6125.0,237
jd_74b8d5533641f,11375.0,353
jd_7a92508f6e1ec,4111.25,77
jd_7be79d66ea12e,13875.0,125
jd_umOGpJciWmrj,12875.0,260
xuan0519,13375.0,34
九维立体,2526.25,95
13628038163_p,25000.0,37
15222109450_p,11250.0,237
15870508050_p,32500.0,120
943753852,6750.0,34
cjh13547961506,12500.0,238
hyj734613955,23750.0,36
jd_44dcc91c6bd1e,37500.0,36
jd_4bbe7006a877d,3750.0,243
jd_53f85a24e8516,33750.0,31
jd_5400a3a71f148,75000.0,210
jd_5775ea16c07f2,50000.0,37
jd_58c188790b901,10750.0,343
jd_59d1c33a9e253,5000.0,231
jd_5f6b5642d4d81,18750.0,33
jd_627d30e195593,10000.0,119
jd_66e12ed5a816a,6250.0,38
jd_6eb48a78ee150,13750.0,56
jd_748834cfc26fe,10000.0,29
jd_783b171fd6981,13873.75,203
jd_78e0873d3d376,7625.0,119
jd_7ede6aee1d64d,10000.0,117
jd_FleHCnVwRMgb,6250.0,245
jd_woUXUhjwYkIw,9125.0,269
linjunke,7500.0,117
w15985327137,8750.0,38
wdNRVvVHAbhfyXQ,6250.0,176
wym520ok,28750.0,39
小寥寥,11767.5,83
11374270-96669609,20000.0,34
117614074-453775,6250.0,32
11857208-159962,8250.0,36
121860014-172654,13750.0,231
13054389799_p,10000.0,236
13141489324_p,6000.0,35
13142276228_p,12500.0,65
13266111041_p,23750.0,224
13291182553_p,21250.0,160
13391068782_p,18750.0,60
13401896105_p,31250.0,37
13416464205_p,13750.0,33
13420956435_p,30000.0,244
13434798249_p,21250.0,29
13459048387_p,50000.0,118
13555710241_p,11250.0,40
13609689538_p,10875.0,297
13646646615_p,7250.0,238
13648609872_p,40000.0,32
13662482383_p,8750.0,32
13668162719_p,16250.0,361
13697083522_p,3750.0,35
13751851267_p,52500.0,32
1375915710-457513,18750.0,119
13773108121_p,13750.0,119
13777221422_pkc,46000.0,209
13799540880_p,18000.0,230
1380804900_m,21250.0,40
13814086786_p,30000.0,230
13827116296_p,3750.0,283
13827815100_p,8250.0,28
13857085386_p,17400.0,97
13902820805_p,75000.0,41
13991103470_p,5083.75,86
14527168653_p,7500.0,238
1505188186_m,32500.0,210
15174535151_p,17500.0,29
1517810891_m,7562.5,83
15221379073_p,48750.0,29
15222133762_p,2708.75,95
15260393540_p,12500.0,28
15286060464_p,11375.0,33
15571155512_p,16250.0,117
15617712880_p,12500.0,119
15702468067_p,3750.0,236
15800014230_p,10000.0,289
15813761381_p,12500.0,30
15817115465_p,6125.0,237
15830820108_p,55000.0,31
15848448033_p,8750.0,96
15875892883_p,20000.0,35
15902694208_p,10000.0,208
15906179091_p,5000.0,288
15930249115_p,23750.0,28
15986318461_p,21625.0,224
15995433520_p,67500.0,212
18026537767_p,19125.0,231
18028759962,25000.0,30
18073549991_p,26250.0,119
18115713663_p,6125.0,241
18190941881_p,3750.0,237
18308026008_p,5356.25,96
1836703225_mxn,12500.0,56
18379186452_p,18750.0,119
18379277716_p,18750.0,29
18566696485_p,6250.0,187
18610325602_p,23750.0,37
18633029819_p,16625.0,190
18660019407_p,10250.0,82
18684919391,21250.0,34
18731975618_p,5000.0,239
18758305119_p,8625.0,235
18996031623_p,10000.0,263
19303092-53939994,15250.0,208
2537432-971759,26250.0,29
327932052-589351,18375.0,236
347780001-638113,20125.0,248
364714127-332432,37250.0,29
369439561-343358,66250.0,120
3793476-22378728,7500.0,137
381165032-608522,10500.0,30
401662422-354247,31000.0,248
405973708_m,16750.0,29
420645682_m,8750.0,33
43811457-389159,65000.0,35
4601053091,8750.0,256
46542112-35366406,85000.0,231
49036647-524424,37500.0,28
53093950-838900,6250.0,30
537644269-509901,33750.0,37
542103792_m,10050.0,78
562003140_m,66250.0,120
578914777,6250.0,118
652633394_m,25000.0,33
74697201-617701,31250.0,34
754141577-695476,7500.0,118
770711631,23750.0,36
794303634_m,11250.0,270
80872182-719458,20000.0,29
812314172_210754112,8000.0,27
826410703_m,12500.0,35
87574141_m,33750.0,232
905305-73159755,45000.0,28
96184995-465668,15000.0,56
971817758_m,7988.75,84
BT46122B,17500.0,374
FR1592,10750.0,223
IOU870010,13750.0,38
JD4129803,35250.0,194
JRSD_dCcIg6715,3750.0,243
Li970831,10500.0,251
WF13653634063,9500.0,239
ZHU438759383,23750.0,117
Zombie丶yet1,7500.0,36
a467364828,27000.0,210
a596661555,37500.0,41
a872240809,9625.0,241
amecoyin,26000.0,221
andybaby1123,20000.0,238
andy冰,6000.0,103
angelsadis_m,57500.0,116
anncenwu,40000.0,34
aprilstory_m,8375.0,248
asa121130,11500.0,87
aylys3310,11262.5,78
bowie7,3750.0,118
cc15546130657,6125.0,238
chenchen-cc,8750.0,119
chenxuelingc2011,25000.0,40
cong668800,20000.0,119
conne,31250.0,120
czh2288,7500.0,36
d418354484,26250.0,56
ding_j,18750.0,30
elephantzzz,22500.0,210
emilie_yang,32500.0,212
exclusiveor,37500.0,135
feskyxc,27500.0,120
fiona0f,6250.0,55
flyholand,48750.0,35
foengz,13750.0,65
gpylhy,23875.0,56
guozw2009,9500.0,121
hankecin,61250.0,34
hcbwfy_m,75000.0,120
hexiaoan1999,30000.0,198
hh0045,21250.0,57
hlf3996,20000.0,65
jbdlujian,7875.0,355
jd58436887,4012.5,69
jd_406b3a136c0d3,14125.0,150
jd_4094154abed74,12500.0,117
jd_40e0bd0fcb0dd,9258.75,74
jd_40e323a888129,20000.0,29
jd_40f5d6b77b4b1,3750.0,242
jd_40f9e1bc07f14,5000.0,246
jd_41077625c19de,7500.0,238
jd_410a0cdf5cd1d,15000.0,56
jd_413cba33978a5,26250.0,28
jd_413cf42ab7e1e,6250.0,288
jd_413e210d6b727,22500.0,34
jd_4146d0b5c7aa0,19027.5,83
jd_415a52ba54a9f,35000.0,29
jd_416cffc42be7c,7500.0,353
jd_41a76ce4f9d19,11000.0,152
jd_41b4d732fd0fc,17500.0,40
jd_41b54e050f9c4,3000.0,98
jd_41ef778caf5dc,5000.0,242
jd_4204c5213628b,7500.0,30
jd_426d3f1602709,9000.0,29
jd_42acc3258ea96,11375.0,241
jd_42c1cc710f406,12538.75,75
jd_42c8bfd7c7c67,27500.0,309
jd_42e81ccc5c883,6250.0,238
jd_436bcc08750cb,6125.0,237
jd_4370d1a85673c,40000.0,125
jd_4439d443417cd,13750.0,36
jd_445af5c39bd8b,6250.0,37
jd_44949c8ca5ea6,42500.0,210
jd_44c7f26dd5ee1,16250.0,33
jd_44e2d894318cc,71250.0,160
jd_44e96ce486727,4000.0,183
jd_453c0e23f0050,11125.0,224
jd_45a31b6bc56f0,7500.0,214
jd_45d689a16fbfb,38750.0,37
jd_460b1d161a787,8750.0,95
jd_460d9e744b579,8000.0,118
jd_462883aa39d98,6250.0,122
jd_463194b707a9a,7500.0,95
jd_464b363552dee,21250.0,117
jd_465999660a4cd,36250.0,210
jd_4664e876755de,37500.0,248
jd_46713fc16691c,37500.0,117
jd_468e2aafbcaf7,17500.0,65
jd_46950ac7fb1cc,5256.25,89
jd_46a11007ee5fc,13750.0,38
jd_472774299063f,5000.0,234
jd_4747db9524cde,6125.0,242
jd_4748973b108de,35000.0,245
jd_475af6e0c7114,11250.0,98
jd_4770afb7a3d5c,18000.0,240
jd_4777c0e74a915,6125.0,237
jd_47da5238f18be,10000.0,36
jd_47dfc5a3c00a9,28750.0,119
jd_47eea7fa37196,7500.0,97
jd_47f85b29577ca,6250.0,33
jd_481a2d80a9ee4,13625.0,255
jd_48291e00ac9d2,8750.0,186
jd_482a5702e746e,8875.0,277
jd_484acfbb024d4,27500.0,238
jd_486b6e49faf21,5000.0,33
jd_4893a9badffbe,25000.0,29
jd_48995e04b3c91,35000.0,212
jd_48bb5fcb6630c,10248.75,74
jd_490493262fae9,22500.0,56
jd_4906a619586dc,8750.0,65
jd_49db92406a4c8,5000.0,229
jd_49e5cc8061284,5750.0,35
jd_4a036117dd139,6125.0,239
jd_4a885ea329ecf,4375.0,105
jd_4aa149f31c91c,33750.0,28
jd_4ac523476f3c9,26875.0,210
jd_4afda1932a240,28750.0,207
jd_4b0bc112cfc92,10000.0,75
jd_4b16a0dfd97b2,75000.0,120
jd_4b2aec90a13d9,13750.0,28
jd_4b313690572bb,32500.0,41
jd_4b497792dc8de,27500.0,209
jd_4b9b0bd131b5a,6125.0,243
jd_4c02cea318655,15750.0,248
jd_4cb69b79c2ed6,13750.0,36
jd_4cc153574974a,7500.0,237
jd_4cc481b630efa,10000.0,113
jd_4cc5dad7c528c,18000.0,35
jd_4cd9c5e8f2f12,12500.0,34
jd_4d157a0af40ad,28750.0,210
jd_4d761aba14adb,5381.25,88
jd_4d8b11ef9d8ae,33750.0,65
jd_4da4253c7491e,1750.0,177
jd_4decf0ce517af,13581.25,84
jd_4e158eb5bc260,6250.0,90
jd_4e3c73e7654e9,22500.0,119
jd_4ea6c81c59cae,8125.0,241
jd_4f0e37c6f26d2,5000.0,237
jd_4f21476163c18,9625.0,36
jd_4f253ca19c401,8750.0,41
jd_4f3859429652a,10000.0,57
jd_4f41d5d8670d3,20000.0,294
jd_4f8e169420a3e,15000.0,33
jd_4fb3142c8eac4,6125.0,238
jd_4fc17ae272660,25000.0,32
jd_4fcd27c5ba472,15000.0,237
jd_4fce5b4259d0a,6250.0,353
jd_4fd7dfccc3b29,12500.0,37
jd_4ff87443a7f3e,21250.0,32
jd_4ffc29fd8a249,12500.0,39
jd_5001d861d52aa,12500.0,36
jd_500ac42ee95b3,27500.0,38
jd_500d7ad0f1bbb,11250.0,259
jd_503dbe70173b7,6250.0,30
jd_5084e17320b49,6250.0,117
jd_50bb655fa7766,7500.0,65
jd_50e169b6ca7fe,25000.0,244
jd_50f66d552a7b1,3750.0,239
jd_513ffc8be8238,7500.0,213
jd_5140ad71206b9,23750.0,34
jd_517f015b07a23,13796.25,96
jd_52442bf4edf2d,5625.0,237
jd_526a28558e47d,5000.0,98
jd_52bc252629f1e,22500.0,232
jd_52d4ad13d98a2,6250.0,354
jd_52e4a264f0a4f,7000.0,241
jd_53286d38139d6,21250.0,241
jd_533fdbfdeb58c,18750.0,34
jd_5370144dc006c,85000.0,29
jd_538d244f593eb,41250.0,33
jd_53915e4321c50,7500.0,33
jd_53b51a5c30bbb,6250.0,241
jd_53f2242c2ef19,8125.0,242
jd_54123661de636,22500.0,241
jd_54203a73b235c,17500.0,30
jd_5433143d99339,7500.0,117
jd_546e86cdaf85a,10000.0,36
jd_546edd7246e6b,10000.0,242
jd_54a9a53d839e1,46250.0,33
jd_54aa88eaeed9f,17500.0,187
jd_54af84d143141,6250.0,29
jd_54bcb589be51e,73750.0,32
jd_54e7f554846a8,6250.0,355
jd_54f2d4902f7da,33750.0,361
jd_5504f643ced50,55750.0,232
jd_55088bf44bb8f,11250.0,238
jd_551a71859da7b,15750.0,225
jd_5552e0376280b,38500.0,207
jd_5557bbbb07f41,23750.0,29
jd_555b9bef033af,8750.0,56
jd_5574d79655458,35000.0,56
jd_557c3efba5a87,30000.0,242
jd_557e98b54e8be,10250.0,29
jd_5586a4fdbad3c,26250.0,28
jd_55d2ebcb6052c,15975.0,294
jd_5691a17dc3e87,3428.75,70
jd_56fa05da311de,8500.0,158
jd_573f283f6f04d,12500.0,238
jd_5746112c8cc6a,8750.0,37
jd_575c7c8bff602,8750.0,253
jd_578796e3bef69,3125.0,69
jd_57b302fe1ef95,45000.0,29
jd_57f74e77d57e1,7500.0,238
jd_57f76dcde5929,10000.0,104
jd_580a75e1eb9e5,5661.25,98
jd_581753e7a3427,5000.0,215
jd_5821fdf1d5da7,7500.0,56
jd_582f36c66a71d,12500.0,27
jd_5857ba0665c91,15500.0,41
jd_585c694ba9f64,4000.0,103
jd_58999d277e7b2,22500.0,36
jd_58bd85cf4edf6,26750.0,238
jd_58e2e64daf5f5,5000.0,242
jd_59103c11f192a,10000.0,244
jd_5925b534c96af,16250.0,29
jd_5961245247b78,6250.0,240
jd_597956b4da5be,63750.0,166
jd_598cb1a9df985,15000.0,238
jd_599429daa0958,18375.0,92
jd_599cb0979ab13,10000.0,38
jd_59b1e5dd34369,31250.0,41
jd_59bb67628e52e,6250.0,248
jd_59c0907e3f616,13750.0,119
jd_59c5183d35006,15756.25,97
jd_5a2a8f6ab8b20,7500.0,41
jd_5a3a24566e604,31375.0,117
jd_5a5d4a847527e,4025.0,84
jd_5a669bd508077,40000.0,207
jd_5a7b75691ae5b,7500.0,245
jd_5a810180b4df4,8750.0,98
jd_5a9742a0e6761,7020.0,70
jd_5ab1e76bb245d,13750.0,118
jd_5af5b25f00680,11250.0,237
jd_5afbd3fd69963,21500.0,242
jd_5b3e3a8caaea6,21250.0,41
jd_5b4620c15fced,20000.0,238
jd_5b9f3eec931d1,5000.0,236
jd_5badce3799998,6250.0,32
jd_5bbf5b429ba31,12000.0,248
jd_5bd5509763c29,10000.0,191
jd_5bdf46236e50b,12625.0,90
jd_5c0a015f6f5c5,17500.0,362
jd_5c13fc6254a4e,21250.0,29
jd_5c189f0606b06,27500.0,65
jd_5c19700a29f1d,18750.0,57
jd_5c24b5ab478bc,11125.0,237
jd_5c255322135f0,11288.75,75
jd_5c450eac37a50,8750.0,29
jd_5c5c7bd301269,41250.0,120
jd_5c61f75f98084,5073.75,103
jd_5cf8a4a4c009f,32500.0,37
jd_5d4bbc21b9516,10000.0,36
jd_5d5889ed96fad,6250.0,38
jd_5d695679c2431,7250.0,206
jd_5d818c1a9d808,3125.0,238
jd_5d86cd571ce5d,13750.0,118
jd_5da69d37c1ff7,5000.0,245
jd_5dc20fa021c05,7000.0,326
jd_5dc62847dcd1a,6125.0,237
jd_5de35a096b2db,4375.0,237
jd_5df853ba6e6cd,10000.0,36
jd_5e35edb93bf58,5000.0,242
jd_5e3992eac38b7,20000.0,252
jd_5e560eb6ab2a0,22500.0,35
jd_5e90b08663b55,8750.0,136
jd_5eade758c592a,6125.0,221
jd_5ebf361f8479d,3750.0,264
jd_5ecca42ad2912,52500.0,35
jd_5f15166e308b6,16500.0,208
jd_5f34072c9d70d,15000.0,239
jd_5f48da2353f96,18750.0,29
jd_5f5066a099f10,11250.0,238
jd_5f57437d1f648,9045.0,85
jd_5f81fa1ee4f0d,51250.0,222
jd_5fab39fb74e79,3750.0,237
jd_5fd94efdf4af6,3750.0,266
jd_6012a86031264,12500.0,35
jd_60255e04e19c1,15000.0,117
jd_602ae27cbec91,8250.0,38
jd_6037fb6318646,62500.0,41
jd_603a8a580812c,2500.0,127
jd_6081436e47912,12625.0,186
jd_608562428dfd1,0.0,186
jd_60ec7eee2aa28,28750.0,29
jd_60ef669bca8bf,7678.75,79
jd_610e74a94665d,21250.0,30
jd_6127126d1507d,5000.0,350
jd_617cd6cf134b6,5000.0,238
jd_61a64f5c387ee,8750.0,242
jd_61ae19c5c974f,3750.0,232
jd_61b020a2a6d47,25000.0,134
jd_61b045c33cc5f,19750.0,232
jd_61b2daf0b3e9a,2500.0,356
jd_61d7b909db097,8763.75,95
jd_61daeed7eba4a,13750.0,215
jd_6204f6aa48f00,5000.0,243
jd_622b78ac33841,14375.0,154
jd_6235b806ddd7c,10000.0,236
jd_6236e71cdda55,20000.0,136
jd_62615d4781d3c,17075.0,84
jd_62659c42a83f7,16250.0,40
jd_62784a66cc723,35000.0,183
jd_629b547ad1d41,11250.0,96
jd_62b6ef7c41bc5,5000.0,243
jd_630894ba902a7,17500.0,38
jd_630b2d3ea61a6,11250.0,95
jd_630bb0db65b53,17500.0,237
jd_631b52b443ac0,6250.0,240
jd_6402a18fb98b9,6250.0,76
jd_640e3c000e9d1,5327.5,453
jd_643826c5381c6,25000.0,209
jd_643b6c044cfa2,14000.0,284
jd_6440379508a50,5000.0,117
jd_644b7f0fac51a,13750.0,232
jd_6466134d73fc7,6250.0,355
jd_64a0a5d812dbf,10256.25,75
jd_64dcc3e4bf222,7500.0,70
jd_64df14f6bf85f,4087.5,103
jd_6517641f9a52c,13750.0,34
jd_651c5a9fdb996,5625.0,35
jd_65a5b4320a9e3,13026.25,89
jd_65ae9d5a8595e,16250.0,119
jd_65bd3fe4fa16e,12500.0,34
jd_65c2f5b1c331d,32500.0,30
jd_65dba1c00a1aa,25000.0,65
jd_65dc8b5e4ac4d,15750.0,225
jd_65ef1f2c67c46,6250.0,194
jd_669ab6ea6d23a,7500.0,92
jd_66c865f010359,18750.0,28
jd_66f2c2375d228,25000.0,28
jd_671f3c452982b,8500.0,27
jd_6756a69a304df,13625.0,238
jd_67666ea44d5c3,27500.0,29
jd_677e29f7c5a13,6250.0,237
jd_67aac78c7aeba,8750.0,239
jd_67e1a54ae5fec,6750.0,241
jd_67ea3d4740ece,8750.0,222
jd_68b9618529927,63750.0,28
jd_68f4c55ad7380,8750.0,224
jd_68f8192f828e9,13250.0,192
jd_691970258f1c5,42500.0,117
jd_694740c00a4e7,15000.0,56
jd_69c966a06712d,10088.75,73
jd_69d771aa3662a,30000.0,232
jd_69ee35a91a7dd,6750.0,241
jd_6a084fbe3509e,21250.0,28
jd_6a1f5cbae3d27,22500.0,207
jd_6a2784937e1f7,18750.0,28
jd_6a4d51a0fffac,13610.0,68
jd_6a5d53c0a6998,8750.0,356
jd_6aa2324df0715,13125.0,225
jd_6ae06d38ffd36,15431.25,83
jd_6ae30a704dffe,2750.0,192
jd_6aee13f5895bd,10000.0,236
jd_6b19b30e5a349,5250.0,356
jd_6b336e43d4c01,20000.0,118
jd_6b3818407d56d,47500.0,29
jd_6b4068d8266f0,19500.0,212
jd_6b44071b1b007,48750.0,119
jd_6b4f516527dd4,5000.0,222
jd_6b785e01dffb2,10000.0,30
jd_6c0d2ad94506b,8750.0,96
jd_6c1126d380545,7500.0,89
jd_6c2583fced283,21375.0,87
jd_6c45e67622048,10000.0,113
jd_6c4805acdf891,13750.0,208
jd_6c4e1a672719f,4375.0,33
jd_6c586cdff7e96,26500.0,176
jd_6c639cafedb26,28750.0,35
jd_6c6fb4c071051,13750.0,238
jd_6cc448c1f2493,30000.0,33
jd_6cef93b522bcb,11250.0,40
jd_6d0a747737ba1,21250.0,28
jd_6d0ab73d66a6d,8033.75,78
jd_6d4211d167c70,12500.0,35
jd_6d44fdc94d972,9651.25,70
jd_6d4ff129fd7f5,10375.0,356
jd_6d515d4a0e481,32500.0,28
jd_6d96b5704f8cf,11250.0,140
jd_6dbae81bab330,20000.0,212
jd_6de0f7a42dfc6,21250.0,34
jd_6e1196d98f126,8750.0,40
jd_6e38cb148ca0f,31250.0,207
jd_6e3f1ad2f603a,25000.0,209
jd_6e5dd26ab9370,8893.75,90
jd_6e6d6a4377ad8,37500.0,120
jd_6e8edccfc2f4e,25000.0,38
jd_6e9f4a6f2f546,23750.0,119
jd_6ebd4578724ee,2225.0,72
jd_6ebff582c190c,16923.75,87
jd_6ee219b49ee7b,4750.0,106
jd_6f1daf8ad6d96,8750.0,116
jd_6f7a33e924a81,5000.0,103
jd_6f7dc14ea7b60,5000.0,106
jd_6f90d36c0df5d,8750.0,228
jd_6fa9a113daf36,7500.0,35
jd_6fb5e2ca8163b,13750.0,56
jd_6fb755e06f7f9,8750.0,98
jd_6ff911a917a57,27500.0,207
jd_700631a1faf08,6250.0,29
jd_70137b4f4a8e8,16193.75,84
jd_702e7f0d22aae,33750.0,118
jd_704a8db687979,57500.0,28
jd_706de16f4e963,6317.5,87
jd_709fec8896df9,6500.0,84
jd_70a3ba751bb34,40000.0,34
jd_70cf79af558bc,2006.25,102
jd_70d1d84c9947b,8750.0,297
jd_70e19945730c7,3750.0,139
jd_70ec608d87de7,40000.0,180
jd_7109d304bbc12,8750.0,29
jd_713607688842f,8750.0,34
jd_71a73f2b9f6dd,13750.0,33
jd_71c02b2ca5c90,22375.0,242
jd_71f2f9642fd41,13750.0,36
jd_71f4ec609816b,5000.0,135
jd_723bb8d80f38e,6125.0,242
jd_725c6234d097f,30000.0,248
jd_72fa37d5f05a3,6250.0,38
jd_72fb6327c581b,7500.0,28
jd_732b1784acb73,17500.0,231
jd_7336cca7bb917,7500.0,39
jd_734b6c731db39,8000.0,263
jd_7368ad3b84453,25000.0,56
jd_7377ac8f0dca0,7500.0,33
jd_73964f4a62b48,19765.0,83
jd_73b3cfc2327cd,21250.0,119
jd_7403ecce46e36,6000.0,112
jd_745af8989b8f3,4500.0,247
jd_7473ce0cd2714,4375.0,242
jd_748c24dd40ee4,3750.0,112
jd_74c6cca7caa56,18750.0,28
jd_751d5f2f594c3,4375.0,236
jd_756eed97a0e39,27500.0,65
jd_75870ec65b3c4,10000.0,66
jd_760aaf7a19672,2573.75,84
jd_7616d0adb9f1c,17500.0,28
jd_762f80b4a6d44,18750.0,118
jd_763b3b2b3aff1,11250.0,117
jd_7675890f8e93e,5073.75,98
jd_768501c253077,12500.0,232
jd_7698336fa6247,54375.0,221
jd_769f0f7d5aea9,31250.0,232
jd_76a1710e50674,5711.25,76
jd_76d8dceffbe6b,11250.0,39
jd_7706a9261a3d9,37500.0,41
jd_771e99edd567c,43750.0,34
jd_773f9aa24c485,11250.0,253
jd_7763f7772c430,28750.0,34
jd_77a11e0fba5df,61250.0,119
jd_77a7da60c61eb,20000.0,210
jd_77bd47ccc884d,14595.0,88
jd_77d0ef00e12d1,28750.0,210
